energy-kcal_value,fat_value,saturated-fat_value,carbohydrates_value,sugars_value,proteins_value,salt_value,sodium_value,energy_value,off:nutriscore_score,off:ecoscore_score,cluster,code
50.0,1.4,0.3,8.9,5.8,0.5,0.1,0.04,50.0,1.0,78.0,4,4038375024983
440.0,14.0,4.5,69.0,30.0,8.0,0.75,0.3,440.0,15.0,19.0,0,5053827107723
399.0,7.0,4.3,71.3,19.1,8.6,0.77,0.308,399.0,10.0,37.0,0,7613033213700
368.0,1.8,0.6,74.9,10.8,9.4,0.95,0.38,368.0,5.0,25.0,2,7613032040024
80.0,1.9,0.5,10.8,5.2,2.9,0.4,0.16,80.0,-8.0,71.0,4,8410375110242
280.0,8.8,2.5,41.0,5.4,8.5,1.75,0.7,1179.0,13.0,45.5032693093584,2,8480000061485
398.0,3.6,2.2,83.0,21.0,7.8,0.65,0.26,398.0,11.0,25.0,0,8437019616090
431.0,11.0,1.3,65.0,13.0,15.0,0.0,0.0,431.0,3.0,25.0,2,5059319000596
54.0,0.9,0.1,11.0,7.5,0.1,0.07,0.028,227.0,1.0,64.0,4,8431876289602
370.0,2.5,0.4,72.0,0.6,12.6,0.6,0.24,370.0,-3.0,63.0,2,8412170025011
353.0,1.1,0.6,77.0,2.6,13.0,0.88,0.352,1496.0,0.0,25.0,2,3560070614110
344.0,2.0,0.5,67.0,4.0,12.0,0.050000000745058,0.0200000002980232,344.0,-1.0,45.5032693093584,2,8410069015259
474.0,20.0,3.7,60.0,19.0,9.5,0.02,0.008,474.0,7.0,71.0,0,4021234131649
168.0,1.1,0.2,34.7,0.2,3.9,0.01,0.004,168.0,0.0,12.0,4,5410673059000
400.0,7.5,4.7,69.0,23.0,9.0,1.0,0.4,400.0,17.0,25.0,0,8480012012468
344.0,0.8,0.3,76.0,0.1,6.7,0.0,0.0,344.0,0.0,12.0,2,8410184020459
350.0,1.2,0.2,71.0,1.1,12.7,0.03,0.012,350.0,-1.0,82.0,2,8437000623304
258.0,14.8,1.7,6.8,3.0,23.1,1.79,0.716,258.0,9.0,79.0,4,20038328
399.0,5.7,3.0,76.0,22.0,7.7,0.7,0.28,1685.0,9.0,29.0,0,3560070582914
450.0,16.0,4.0,68.0,29.0,6.9,1.13,0.452,450.0,16.0,15.0,0,5050083503917
344.0,2.0,0.5,68.0,3.5,12.0,0.0,0.0,344.0,-1.0,45.5032693093584,2,8410069002266
344.0,1.1,0.3,75.0,0.4,7.7,0.0,0.0,1458.0,-1.0,12.0,2,8410084011397
165.0,1.0,0.0,34.0,1.0,4.0,0.4,0.16,698.0,0.0,38.0,4,8480000050076
378.0,1.1,0.4,84.0,5.0,6.3,1.03,0.412,378.0,3.0,30.0,2,8480000093592
390.0,5.0,0.9,70.1,11.3,12.3,0.52,0.208,1646.0,-2.0,30.0,2,8480000095121
350.0,5.3,1.0,56.0,1.2,12.0,0.0,0.0,350.0,-1.0,25.0,2,8437014376586
56.0,1.6,0.2,8.7,6.3,1.0,0.09,0.036,236.0,0.0,52.0,4,8480010189360
448.0,15.1,6.7,66.0,27.5,8.5,1.0,0.4,448.0,16.0,51.0,0,8480024752741
340.0,3.8,0.7,57.0,2.2,12.0,0.01,0.004,1434.0,-6.0,82.0,2,8431876264883
366.0,1.5,0.3,74.0,3.5,12.0,0.04,0.016,1550.0,-5.0,60.0,2,8480000062581
357.0,1.2,0.3,80.0,30.0,5.6,0.5,0.2,357.0,12.0,25.0,0,8480000094315
373.0,10.3,1.4,53.5,11.1,11.1,0.07,0.028,373.0,-3.0,66.0,2,24003452
368.0,2.4,0.6,79.0,1.2,6.4,0.01,0.004,1558.0,-1.0,45.5032693093584,2,20284251
339.2182325527606,5.8,0.8,67.0,22.0,11.0,0.25,0.1,1597.0,-1.0,65.0,2,5010029201918
364.0,1.7,0.3,71.0,15.0,11.0,0.71,0.284,364.0,0.0,25.0,2,7613036078757
390.0,3.0,0.5,80.6,0.7,8.5,1.2,0.48,390.0,1.0,63.0,2,8412170020726
377.0,8.5,4.6,62.1,17.8,9.4,0.24,0.096,377.0,12.0,61.0,0,8412224029460
399.0,6.2,3.4,76.0,18.3,8.3,0.98,0.392,399.0,15.0,25.0,0,8480000094858
385.0,1.9,0.3,83.9,22.8,7.1,1.18,0.472,385.0,14.0,25.0,0,8480000095138
496.0,24.0,3.9,61.0,2.1,6.8,1.5,0.6,496.0,15.0,67.0,0,8480000336002
381.0,1.6,0.2,84.0,0.0,7.0,1.4,0.56,381.0,4.0,43.0,2,8422410497416
332.0,1.8,0.7,62.0,1.4,12.0,0.0,0.0,332.0,-6.0,77.0,2,8437001893072
215.0,6.6,2.2,33.0,17.0,5.2,2.4,0.96,215.0,17.0,43.0,0,8480000325280
373.0,0.8,0.2,82.0,7.0,8.0,1.6,0.64,373.0,9.0,25.0,2,8480024752703
366.0,1.5,0.3,74.0,3.5,12.0,0.08,0.032,366.0,-1.0,65.0,2,8480000063465
454.0,17.0,4.3,64.0,27.0,7.7,0.34,0.136,454.0,10.0,61.0,0,8437014376876
343.0,3.3,0.6,70.0,1.7,8.3,0.348,0.1392,1453.0,-5.0,45.5032693093584,2,658480001958
382.0,1.9,0.9,84.0,17.0,6.3,1.625,0.65,1621.0,11.0,25.0,0,7501008023549
130.0,0.0,0.0,31.0,4.0,3.0,0.35,0.14,130.0,3.0,25.0,4,7501008023136
47.0,0.5,0.1,9.8,0.9,1.1,0.6,0.24,47.0,2.9960358497069977,62.0,4,8710522522660
371.0,1.8,0.4,76.0,16.0,9.5,0.78,0.312,371.0,0.0,25.0,2,8480000095916
153.0,1.0,0.0,30.0,0.0,6.0,0.0,0.0,153.0,-7.0,91.0,4,7792180134516
112.0,0.0,0.0,27.0,12.0,1.0,287.5,115.0,476.0,15.0,25.0,4,7501008023150
59.0,3.0,0.3,6.7,3.3,0.8,0.13,0.052,59.0,-1.0,52.0,4,8410297162145
55.0,1.0,0.1,11.0,4.7,0.3,0.07,0.028,55.0,1.0,78.0,4,8480000239556
403.0,7.8,4.3,71.0,18.0,8.8,0.78,0.312,403.0,15.0,25.0,0,7613039902127
91.0,8.2,0.5,5.4,2.0,0.5,0.25,0.1,91.0,2.0,74.0,4,8410509030187
192.0,2.5,0.4,36.0,0.2,4.9,0.24,0.096,779.0,-3.0,11.0,2,8410184800143
458.0,17.0,1.8,64.0,16.0,8.7,0.2,0.08,1922.0,-1.0,62.0,2,4021234131717
49.0,0.9,0.1,9.1,4.6,1.0,0.12,0.048,49.0,1.0,78.0,4,8410509000593
361.0,0.6,0.5,82.0,24.0,5.5,1.0,0.4,361.0,10.0,25.0,0,8422410817009
450.0,15.0,2.2,65.0,15.0,9.0,0.04,0.016,450.0,5.0,77.0,2,4021234131601
385.0,3.0,1.8,81.0,23.0,7.5,0.5,0.2,385.0,10.0,40.0,0,8422584314809
449.0,15.3,1.8,69.9,0.1,5.6,2.33,0.932,1702.0,11.0,45.5032693093584,2,8480017086167
392.0,3.1,0.6,81.0,0.7,9.1,0.6,0.24,392.0,0.0,64.0,2,8422584068481
21.0,0.5,0.1,3.8,0.5,0.8,0.85,0.34,21.0,2.9960358497069977,45.5032693093584,4,8410127041145
385.0,2.5,0.5,81.2,0.6,8.7,0.1,0.04,385.0,-2.0,59.0,2,8422584068474
316.0,7.4,1.3,53.0,1.5,8.0,1.1,0.44,1332.0,4.0,78.0,2,8422424100302
10.0,0.5,0.1,0.8,0.5,0.5,0.05,0.02,42.0,0.0,45.5032693093584,4,6971835850389
334.0,2.7,0.5,60.0,1.1,11.0,0.0,0.0,334.0,-6.0,45.0,2,8435173007112
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,75.0,2,8431876052732
42.0,1.3999999761581,0.20000000298023,6.5999999046326,4.6999998092651,0.80000001192093,0.10999999940395,0.04399999976158,42.0,1.0,52.0,4,8480013341116
89.0,2.4,0.5,12.0,4.9,2.9,0.43,0.172,373.0,-7.0,76.0,4,3560070942619
437.0,13.1,2.4,68.9,19.0,8.0,0.03,0.012,437.0,6.0,76.0,0,5010477353535
342.0,5.5,2.2,57.0,4.0,11.0,0.21,0.084,1439.0,2.9960358497069977,34.0,2,8410014449900
383.0,1.6,0.3,81.0,17.0,8.2,0.8,0.32,383.0,0.0,30.0,2,8480000094865
285.0,25.0,10.0,5.0,0.5,10.0,2.0,0.8,285.0,20.0,45.5032693093584,1,8411814209046
364.0,1.7000000476837,0.30000001192093,76.0,1.2999999523163,9.6000003814697,1.2000000476837,0.48000001907348,364.0,4.0,25.0,2,8480024754165
281.0,2.3,0.3,43.0,1.2,14.0,0.0,0.0,1182.0,-7.0,79.0,2,3222476633095
352.0,0.9,0.2,74.0,1.7,8.4,0.7,0.28,352.0,-3.0,48.0,2,8412016357009
439.0,15.0,2.9,55.0,25.0,18.0,0.05,0.02,439.0,12.0,25.0,0,5053827206259
379.0,3.0,0.4,77.0,4.0,9.0,1.0,0.4,379.0,-1.0,40.0,2,24034074
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,79.0,2,20247928
411.0,9.6,1.4,69.5,3.9,9.4,1.34,0.536,411.0,7.0,63.0,2,20946623
372.0,2.0,1.2,84.0,40.0,4.0,0.57,0.228,372.0,13.0,25.0,0,7501008041291
395.0,7.4,3.4,68.7,22.0,9.2,0.788,0.3152,395.0,9.0,25.0,0,8076809568999
344.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,344.0,-1.0,45.5032693093584,2,8410069002433
60.0,1.8,0.3,9.4,7.1,0.9,0.1,0.04,60.0,1.0,52.0,4,8437011502353
615.0,47.5,6.9,23.5,0.3,17.7,0.01,0.004,615.0,8.0,49.0,1,24096898
385.0,5.0,4.3,79.0,41.0,4.4,0.285433070866142,0.114173228346457,1627.0,15.0,45.5032693093584,0,3564706562127
300.0,1.5,0.5,62.0,16.0,9.5,490.0,196.0,300.0,-2.0,25.0,2,7501008004562
461.0,16.0,9.2,69.0,27.0,6.9,0.02,0.008,461.0,19.0,43.0,0,8423207210621
393.0,3.5,2.2,78.0,33.0,9.9,0.03,0.012,393.0,9.0,25.0,0,8437019616137
10.0,0.5,0.1,1.8,0.5,0.5,0.05,0.02,59.0,0.0,45.5032693093584,4,6971835850341
350.0,5.0,0.5,58.0,1.0,15.0,0.0,0.0,1479.0,-1.0,38.0,2,20805685
380.0,1.5,1.3,85.2,33.2,4.6,0.07,0.028,380.0,9.0,58.0,0,24039499
80.0,3.1,1.5,11.0,0.3,2.0,0.8,0.32,80.0,2.9960358497069977,52.0,4,4770107244046
437.0,15.0,1.9,57.0,14.0,11.0,0.88,0.352,437.0,12.0,61.0,0,8003000180309
45.0,0.8,0.2,7.7,5.0,1.3,0.04,0.016,45.0,1.0,63.0,4,8436551865348
415.0,10.0,3.6,72.0,39.0,7.3,1.2,0.48,415.0,17.0,15.0,0,8480000093783
5.0,0.1,0.1,1.2,0.1,0.1,7.0,2.8,5.0,7.0,12.0,4,8717953127471
344.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,344.0,-1.0,45.5032693093584,2,8410069001023
346.0,2.0,0.5,66.0,3.0,12.0,0.029999999329448,0.0119999997317792,346.0,-6.0,73.0,2,8410069014276
120.0,1.0,0.0,27.0,0.0,6.9,0.0,0.0,120.0,-6.0,77.0,4,7702020212021
332.0,6.8000001907349,1.2999999523163,52.0,0.89999997615814,13.0,0.11999999731779,0.047999998927116,332.0,-5.0,67.0,2,8412016353605
154.0,1.5,0.2,27.3,0.4,5.0,0.21,0.084,648.0,-7.0,45.5032693093584,4,3083681097030
354.0,1.2,0.3,72.0,3.0,12.0,0.02,0.008,354.0,-1.0,45.5032693093584,2,20041533
411.0,6.9000000953674,3.9000000953674,77.0,23.0,8.8000001907349,0.88,0.352,411.0,16.0,25.0,0,8422410090433
349.0,1.7400000095367,0.33000001311302,74.360000610352,12.229999542236,6.8600001335144,0.30000001192093,0.120000004768372,349.0,3.0,40.0,2,8414472103374
382.0,8.0,2.2,64.0,20.0,10.0,0.03,0.012,382.0,5.0,25.0,0,5010029225617
179.0,0.5,0.4,40.0,7.01385520495312,3.7,40.0,16.0,750.0,2.9960358497069977,14.0,4,7790503198474
169.0,0.8,0.0,36.0,0.0,4.5,0.0,0.0,708.0,-3.0,82.0,4,7792180004871
363.0,1.0,0.6,75.5,1.9,12.0,0.06,0.024,363.0,-2.0,45.5032693093584,2,20872731
348.0,0.9,0.3,77.0,0.3,7.3,0.0,0.0,348.0,0.0,-2.0,2,24024648
356.0,1.1,0.3,72.0,2.1,13.0,0.029972,0.0119888,1509.0,-4.0,89.0,2,3270190132035
356.0,1.2,0.5,79.0,19.0,5.9,0.0,0.0,356.0,3.0,40.0,2,3760154260664
460.0,17.0,5.0,67.0,31.0,8.0,0.83,0.332,460.0,17.0,55.0,0,5050083706813
382.0,3.6,0.7,74.0,22.0,8.7,0.81,0.324,382.0,6.0,25.0,0,7613032021511
384.0,3.2,0.6,76.0,2.5,10.0,1342.5,537.0,1629.0,-1.0,49.0,3,7790538009516
59.0,1.0,0.3,12.0,8.3,0.5,0.1,0.04,250.0,1.0,85.0,4,8001860252938
445.0,13.0,4.6,75.0,29.0,6.0,0.625,0.25,445.0,15.0,30.0,0,8410014396556
149.0,2.0,0.2,29.0,0.1,3.2,0.2,0.08,631.0,-1.0,38.0,4,8410184019781
375.0,1.0,0.2,83.8,0.0,7.0,1.0,0.4,1626.0,3.0,48.0,2,8412170022553
339.2182325527606,4.1,0.53,69.1,1.8,10.3,0.01,0.004,1554.0,-1.0,45.5032693093584,2,8420933002162
35.0,0.5,0.10000000149012,6.6999998092651,3.7999999523163,1.2000000476837,0.25,0.1,35.0,1.0,78.0,4,8422947900250
396.0,5.9,1.0,78.0,0.8,9.0,1.8,0.72,396.0,7.0,48.0,2,8423207209465
660.0,58.0,8.0,6.0,0.0,27.0,0.40999999642372,0.163999998569488,660.0,16.0,58.0,1,8712439036100
6.0,0.2,0.0,0.1,0.1,0.1,0.25,0.1,24.0,-2.0,70.0,4,8717953127495
351.0,1.61,0.39,70.13,1.0,12.9,0.27,0.108,351.0,2.9960358497069977,77.0,2,8420813193737
468.0,18.7,3.9,69.5,13.5,4.4,0.69,0.276,468.0,13.0,34.0,0,8421691483361
361.0,0.6,0.1,82.0,24.0,5.5,1.0,0.4,361.0,10.0,25.0,0,8435173008270
284.0,7.1,3.2,43.2,5.7,9.3,1.25,0.5,284.0,12.0,45.5032693093584,2,20499860
82.0,14.0,0.4,14.0,6.7,2.5,0.5,0.2,344.0,-2.0,71.0,4,8410313182409
347.0,1.1,0.3,74.0,0.0,8.4,0.0,0.0,347.0,-1.0,12.0,2,8410184177115
375.0,6.6,1.2,62.0,1.2,12.0,0.12,0.048,375.0,-5.0,62.0,2,8480010178531
37.0,0.0,0.0,7.2,1.1,0.8,0.05,0.02,155.0,0.0,52.0,4,8431876260748
433.0,14.0,2.9,69.0,22.0,5.8,0.014,0.0056,433.0,11.0,25.0,0,8423903043639
57.0,1.2,0.2,10.0,5.8,1.1,0.11,0.044,57.0,1.0,67.0,4,24013475
354.0,7.5999999046326,1.3999999761581,49.0,1.1000000238419,12.0,0.0,0.0,354.0,-5.0,76.0,2,8480010179743
311.0,0.4,0.2,60.0,12.0,6.7,0.27,0.108,311.0,2.0,45.5032693093584,2,8410770910089
615.0,54.0,8.9,2.2,1.0,23.0,0.03,0.012,2540.0,10.0,11.0,1,8431876266344
342.0,2.0,0.40000000596046,65.0,2.7999999523163,9.6000003814697,0.029999999329448,0.0119999997317792,342.0,-1.0,45.5032693093584,2,8480010197044
384.0,1.5,0.4,82.0,17.0,9.4,0.8,0.32,384.0,5.0,25.0,2,8426765495943
449.0,2.2,0.4,17.6,0.4,4.0,0.0,0.0,106.0,-8.0,45.5032693093584,2,38527132577
388.0,3.4,1.3,77.0,28.0,9.0,0.23,0.092,1643.0,7.0,31.0,0,3450970104272
342.0,0.0,0.0,83.0,0.0,1.5,10.0,4.0,342.0,4.0,45.5032693093584,2,6903041000081
365.0,5.9,0.7,61.0,26.0,13.0,0.75,0.3,365.0,12.0,25.0,0,8008698020661
367.0,4.0,1.2,67.0,3.0,14.0,0.1,0.04,1536.0,-3.0,45.5032693093584,2,8076809573122
339.2182325527606,0.9,0.1,77.2,0.1,8.1,0.15875,0.0635,1468.0,-2.0,3.0,2,8410184138321
828.0,92.0,13.0,0.0,0.0,0.0,0.0,0.0,828.0,11.0,35.0,1,8410270042204
385.0,4.6,0.6,76.0,0.6,8.4,1.5,0.6,385.0,2.0,43.0,2,8410376051926
372.0,2.69,0.38,77.56,0.26,9.54,1.69,0.676,372.0,11.0,79.0,2,8411241000537
378.0,1.0,1.0,87.0,1.3,7.6,0.03,0.012,378.0,0.0,43.0,2,8422584315615
424.0,11.0,5.9,72.0,16.0,7.1,1.6,0.64,424.0,16.0,43.0,0,8423207209533
381.0,0.8,0.3,86.0,30.0,6.1,0.63,0.252,1619.0,10.0,25.0,0,8431876331110
46.0,0.8,0.0,8.3,6.3,1.4,0.07,0.028,46.0,1.0,52.0,4,8426765493161
385.0,1.5,0.4,82.0,17.0,9.4,1.1,0.44,385.0,8.0,25.0,0,8480012012543
377.0,2.86,0.8,72.5,7.4,6.9,0.116,0.0464,377.0,1.0,25.0,2,8412229011170
346.0,2.2000000476837,0.5,67.0,0.80000001192093,11.0,0.0099999997764826,0.003999999910593,346.0,-6.0,45.5032693093584,2,8410184035880
297.0,24.0,2.7,8.4,0.0,12.0,1.5,0.6,1230.0,11.0,45.5032693093584,1,8431876263725
46.0,1.1,0.1,9.0,5.7,0.1,0.06,0.024,46.0,1.0,59.0,4,8436019097052
82.0,1.3999999761581,0.40000000596046,14.0,6.6999998092651,2.5,0.5,0.2,82.0,-2.0,71.0,4,8410313182430
347.0,1.1,0.3,73.0,0.0,8.4,0.0,0.0,347.0,-4.0,20.0,2,8410184037143
347.0,1.1,0.3,74.0,0.0,8.4,0.0,0.0,347.0,-1.0,12.0,2,8410830001191
384.0,1.2,0.3,85.0,0.0,7.5,1.1,0.44,1631.0,-2.0,43.0,2,8431876270617
388.0,3.7,2.0,76.8,17.3,9.8,0.47,0.188,388.0,5.0,25.0,0,8437014376920
354.0,1.3,0.3,72.0,1.5,12.0,0.0,0.0,354.0,-4.0,72.0,2,3560071225841
344.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,1458.0,-4.0,45.5032693093584,2,8410069018304
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,45.5032693093584,2,14800447
347.0,1.1,0.2,76.0,7.01385520495312,7.4,6.061229070705468,2.4244916282821873,1473.0,2.9960358497069977,12.0,2,3560070826292
365.0,5.4,1.0,64.0,11.0,11.0,0.59,0.236,365.0,3.0,65.0,2,1402978910005
538.46153846154,30.769230769231,15.384615384615,53.846153846154,0.0,7.6923076923077,3.2692307692307,1.30769230769228,538.46153846154,26.0,43.0,1,1602658510000
79.0,1.4,0.3,12.8,7.5,2.2,0.3,0.12,79.0,-7.0,91.0,4,3083681002416
344.0,2.0,0.5,68.0,3.5,12.0,0.03,0.012,344.0,-1.0,60.0,2,8410069010742
338.0,0.5,0.1,75.3,0.2,7.9,0.0,0.0,338.0,-2.0,26.0,2,8410169012172
45.0,0.8,0.2,7.7,5.0,1.3,0.04,0.016,188.0,1.0,70.0,4,8412170017603
369.0,1.0,0.2,80.0,5.0,8.0,1.5,0.6,369.0,7.0,52.0,2,8422584018356
110.0,2.1,0.5,1.5,0.1,20.3,0.5,0.2,110.0,-4.0,79.0,4,8428159100143
445.0,14.0,3.7999999523163,73.0,27.0,5.8000001907349,0.0,0.0,445.0,13.0,20.0,0,8434165466739
55.0,0.8,0.1,12.0,6.5,0.2,0.1,0.04,215.0,1.0,92.0,4,9020200013120
473.0,18.0,11.0,70.0,27.0,7.2,0.16,0.064,473.0,20.0,43.0,0,8423207208062
384.0,1.5,0.3,85.0,0.0,7.0,0.9,0.36,1629.0,2.0,43.0,2,8426765481106
339.2182325527606,1.3,0.2,73.0,1.5,12.0,0.08,0.032,1513.0,-5.0,65.0,2,8410173069605
369.0,0.5,0.10000000149012,90.0,26.0,0.60000002384186,0.0,0.0,369.0,9.0,75.0,0,8410127010691
363.0,2.3,1.3,78.0,0.7,6.4,0.15,0.06,363.0,2.0,45.5032693093584,2,8410069015402
447.0,15.0,2.6,67.0,23.0,8.3,0.58,0.232,447.0,9.0,30.0,0,7622210579539
355.0,6.9,0.6,60.1,2.8,12.8,0.01,0.004,355.0,-6.0,46.0,2,20077396
469.0,16.0,7.4,70.0,19.0,8.5,0.03,0.012,469.0,16.0,43.0,0,8423207210010
364.0,7.3,1.0,57.0,0.9,13.0,0.01,0.004,364.0,-6.0,30.0,2,8422410073818
339.0,3.0,0.7,56.9,15.2,11.9,0.8,0.32,1429.0,0.0,29.0,2,5601009963751
494.0,26.0,15.0,57.0,41.0,6.1,0.58,0.232,494.0,27.0,40.0,0,8423207209809
384.0,1.9,1.5,83.0,25.8,6.7,1.3,0.52,384.0,15.0,25.0,0,8480017038821
375.0,1.4,0.4,78.0,37.0,9.1,0.01,0.004,375.0,12.0,40.0,0,8435173008300
360.0,1.5,0.3,74.0,3.1,11.0,0.0,0.0,1527.0,-4.0,45.5032693093584,2,20833053
386.0,2.5,1.1,60.0,1.3,9.2,0.25,0.1,386.0,-2.0,25.0,2,8433329033770
201.0,8.1,4.0,25.9,3.1,4.9,1.3,0.52,201.0,7.0,52.0,4,8480000087317
46.0,1.1,0.1,9.0,5.7,0.5,0.06,0.024,46.0,1.0,59.0,4,8480012025116
368.0,2.2,0.65,80.1,0.0,7.0,0.35,0.14,368.0,-2.0,45.5032693093584,2,8436042308729
367.0,8.4,1.3,56.1,1.0,12.1,0.01,0.004,367.0,0.0,45.5032693093584,2,5010026511430
347.0,1.1,0.3,77.0,0.0,6.7,0.0,0.0,1472.0,0.0,12.0,2,8410830001023
341.0,1.1,0.0,75.0,2.0,11.0,0.0,0.0,341.0,-1.0,77.0,2,8480000291875
343.0,0.45,0.12,78.0,0.0,6.8,0.0,0.0,343.0,0.0,12.0,2,8410769002764
82.0,1.4,0.4,14.0,6.7,2.5,0.5,0.2,82.0,-2.0,71.0,4,8411916202457
349.0,1.5,0.3,70.0,2.9,12.0,0.03,0.012,1478.0,-4.0,45.5032693093584,2,8421691494022
339.2182325527606,7.65050532628694,1.8769132209561203,55.75208659200276,7.01385520495312,9.400641515028987,6.061229070705468,2.4244916282821873,597.0493601720625,2.9960358497069977,62.0,2,1041713756661
461.0,16.0,9.2,69.0,27.0,6.9,0.02,0.008,461.0,19.0,43.0,0,8423207210607
169.0,1.0,0.2,36.0,0.0,4.0,6.061229070705468,2.4244916282821873,169.0,2.9960358497069977,12.0,4,7790070411730
364.0,6.9,1.2,56.0,1.3,14.0,0.13,0.052,364.0,-5.0,77.0,2,5600954502114
115.0,1.5,0.3,15.6,0.6,8.0,0.9,0.36,115.0,-3.0,76.0,4,27178386
411.0,6.9,3.9,77.0,23.0,8.8,0.88,0.352,411.0,16.0,25.0,0,8426765495929
469.0,18.0,11.0,68.0,28.0,6.2,6.061229070705468,2.4244916282821873,469.0,2.9960358497069977,43.0,0,8414807549297
385.0,1.0,0.20000000298023,85.0,0.69999998807907,7.4000000953674,1.1,0.44,385.0,4.0,40.0,2,8480012032374
48.0,3.2,0.4,6.0,1.3,1.9,0.75,0.3,48.0,2.0,45.5032693093584,4,14124648
77.0,1.7,0.4,11.8,7.4,2.4,0.0,0.0,324.0,-7.0,71.0,4,3254474011964
380.0,4.2,0.9,71.6,18.0,9.4,0.84,0.336,380.0,0.0,25.0,2,3387390335408
334.0,3.5,0.69999998807907,48.0,18.0,14.0,0.89999997615814,0.359999990463256,334.0,0.0,29.0,2,5053827178891
427.0,16.0,3.9,37.0,8.6,30.0,0.5,0.2,427.0,11.0,61.0,1,5600854624251
348.0,1.9,0.4,65.8,2.8,14.0,0.01,0.004,1476.0,-6.0,82.0,2,8008343700856
344.0,2.0,0.5,68.0,3.5,12.0,0.029999999329448,0.0119999997317792,344.0,-1.0,45.5032693093584,2,8410069002259
344.0,2.0,0.5,68.0,3.5,12.0,0.0,0.0,344.0,-4.0,60.0,2,8410069002280
344.0,2.0,0.5,68.0,3.5,12.0,0.029999999329448,0.0119999997317792,344.0,-4.0,45.5032693093584,2,8410069002594
346.0,2.0,0.5,66.0,3.0,12.0,0.03,0.012,1464.0,-6.0,45.5032693093584,2,8410069008213
351.0,1.7,0.5,69.0,4.7,12.5,0.02,0.008,351.0,-5.0,45.5032693093584,2,8410069016423
353.0,5.6,0.7,58.0,1.3,12.6,0.01,0.004,353.0,-6.0,18.0,2,8410184030625
339.2182325527606,2.8,0.6,63.0,1.8,10.2,0.0,0.0,1420.0,-6.0,45.5032693093584,2,8410830025371
388.0,0.5,0.1,87.3,0.1,8.2,0.0,0.0,388.0,-1.0,-2.0,2,8411495115353
437.0,14.0,4.0,64.0,20.0,9.0,0.0,0.0,437.0,12.0,25.0,0,8412170033702
47.0,0.8,0.2,8.5,5.1,1.2,0.06,0.024,47.0,1.0,78.0,4,8412224003750
341.0,3.0,0.5,63.3,0.9,10.0,0.2,0.08,341.0,-6.0,25.0,2,8412224009332
366.0,3.3,0.5,74.0,1.7,7.8,0.01,0.004,366.0,-4.0,25.0,2,8422584013245
444.0,31.1,3.8,4.5,0.8,21.2,0.012,0.0048,444.0,-2.0,37.0,1,8422584014211
14.0,0.1,0.1,1.4,0.2,0.1,0.01,0.004,14.0,0.0,45.5032693093584,4,8428159005714
349.0,1.33,0.15,71.46,0.62,12.2,0.008,0.0032,349.0,-1.0,91.0,2,8437001893058
204.44444444444,11.555555555556,1.3333333333333,2.4444444444444,0.77777777777778,19.666666666667,2.0,0.8,204.44444444444,6.0,78.0,4,8480000041975
339.2182325527606,0.7,0.1,80.0,16.0,9.3,0.39,0.156,1585.0,-1.0,30.0,2,8480000093837
455.0,16.5,7.6,64.6,30.7,8.7,0.5,0.2,455.0,15.0,56.0,0,8480010000214
77.0,1.7,0.4,12.0,7.4,2.4,0.4,0.16,77.0,1.0,71.0,4,8480010090680
110.0,1.0,0.0,25.0,10.0,2.0,0.5,0.2,110.0,13.0,25.0,4,16000135437
48.0,0.9,0.2,8.4,5.5,1.2,0.04,0.016,48.0,1.0,57.0,4,8423352204391
348.0,0.7,0.1,78.0,0.0,6.8,0.0,0.0,348.0,-1.0,12.0,2,8480012006023
382.0,2.6,0.5,80.4,0.5,7.5,1.2,0.48,382.0,5.0,48.0,2,8412224041271
99.0,1.2,0.3,5.6,0.5,16.0,1.25,0.5,417.0,1.0,104.0,4,8422584000559
383.0,3.3,0.6,79.6,0.5,7.0,1.7,0.68,383.0,8.0,43.0,2,8412170013551
467.0,19.0,11.0,63.0,22.0,8.3,1.0,0.4,467.0,23.0,43.0,0,8410376052015
339.2182325527606,22.7,3.5,50.2,4.7,13.6,0.02,0.008,1993.0,-1.0,66.0,2,44014742
375.0,2.4,0.5,77.0,2.0,8.4,0.71,0.284,375.0,-3.0,43.0,2,8412016357023
295.0,5.4,2.35,53.3,2.2,8.4,1.31,0.524,295.0,2.0,45.5032693093584,2,8430791000057
71.0,1.8,0.3,9.6,3.8,2.5,0.5,0.2,71.0,-4.0,99.0,4,24051774
46.0,1.5,0.2,6.6,4.1,1.0,0.1,0.04,46.0,0.0,52.0,4,7394376615856
369.0,1.0,0.2,80.0,5.0,8.0,1.5,0.6,369.0,7.0,45.0,2,8435173003107
